0x00000000 STATUS_WAIT_0
0xC000071D STATUS_CALLBACK_RETURNED_TRANSACTION
0xC000071E STATUS_CALLBACK_RETURNED_LDR_LOCK
0xC000071F STATUS_CALLBACK_RETURNED_LANG
0xC0000720 STATUS_CALLBACK_RETURNED_PRI_BACK
0xC0000721 STATUS_CALLBACK_RETURNED_THREAD_AFFINITY
0xC0000800 STATUS_DISK_REPAIR_DISABLED
0xC0000801 STATUS_DS_DOMAIN_RENAME_IN_PROGRESS
0xC0000802 STATUS_DISK_QUOTA_EXCEEDED
0x80000803 STATUS_DATA_LOST_REPAIR
0xC0000804 STATUS_CONTENT_BLOCKED
0xC0000805 STATUS_BAD_CLUSTERS
0xC0000806 STATUS_VOLUME_DIRTY
0xC0000901 STATUS_FILE_CHECKED_OUT
0xC0000902 STATUS_CHECKOUT_REQUIRED
0xC0000903 STATUS_BAD_FILE_TYPE
0xC0000904 STATUS_FILE_TOO_LARGE
0xC0000905 STATUS_FORMS_AUTH_REQUIRED
0xC0000906 STATUS_VIRUS_INFECTED
0xC0000907 STATUS_VIRUS_DELETED
0xC0000908 STATUS_BAD_MCFG_TABLE
0xC0000909 STATUS_CANNOT_BREAK_OPLOCK
0xC0009898 STATUS_WOW_ASSERTION
0xC000A000 STATUS_INVALID_SIGNATURE
0xC000A001 STATUS_HMAC_NOT_SUPPORTED
0xC000A002 STATUS_AUTH_TAG_MISMATCH
0xC000A010 STATUS_IPSEC_QUEUE_OVERFLOW
0xC000A011 STATUS_ND_QUEUE_OVERFLOW
0xC000A012 STATUS_HOPLIMIT_EXCEEDED
0xC000A013 STATUS_PROTOCOL_NOT_SUPPORTED
0xC000A014 STATUS_FASTPATH_REJECTED
0xC000A080 STATUS_LOST_WRITEBEHIND_DATA_NETWORK_DISCONNECTED
0xC000A081 STATUS_LOST_WRITEBEHIND_DATA_NETWORK_SERVER_ERROR
0xC000A082 STATUS_LOST_WRITEBEHIND_DATA_LOCAL_DISK_ERROR
0xC000A083 STATUS_XML_PARSE_ERROR
0xC000A084 STATUS_XMLDSIG_ERROR
0xC000A085 STATUS_WRONG_COMPARTMENT
0xC000A086 STATUS_AUTHIP_FAILURE
0xC000A087 STATUS_DS_OID_MAPPED_GROUP_CANT_HAVE_MEMBERS
0xC000A088 STATUS_DS_OID_NOT_FOUND
0xC000A100 STATUS_HASH_NOT_SUPPORTED
0xC000A101 STATUS_HASH_NOT_PRESENT
0xC0010001 DBG_NO_STATE_CHANGE
0xC0010002 DBG_APP_NOT_IDLE
0xC0020001 RPC_NT_INVALID_STRING_BINDING
0xC0020002 RPC_NT_WRONG_KIND_OF_BINDING
0xC0020003 RPC_NT_INVALID_BINDING
0xC0020004 RPC_NT_PROTSEQ_NOT_SUPPORTED
0xC0020005 RPC_NT_INVALID_RPC_PROTSEQ
0xC0020006 RPC_NT_INVALID_STRING_UUID
0xC0020007 RPC_NT_INVALID_ENDPOINT_FORMAT
0xC0020008 RPC_NT_INVALID_NET_ADDR
0xC0020009 RPC_NT_NO_ENDPOINT_FOUND
0xC002000A RPC_NT_INVALID_TIMEOUT
0xC002000B RPC_NT_OBJECT_NOT_FOUND
0xC002000C RPC_NT_ALREADY_REGISTERED
0xC002000D RPC_NT_TYPE_ALREADY_REGISTERED
0xC002000E RPC_NT_ALREADY_LISTENING
0xC002000F RPC_NT_NO_PROTSEQS_REGISTERED
0xC0020010 RPC_NT_NOT_LISTENING
0xC0020011 RPC_NT_UNKNOWN_MGR_TYPE
0xC0020012 RPC_NT_UNKNOWN_IF
0xC0020013 RPC_NT_NO_BINDINGS
0xC0020014 RPC_NT_NO_PROTSEQS
0xC0020015 RPC_NT_CANT_CREATE_ENDPOINT
0xC0020016 RPC_NT_OUT_OF_RESOURCES
0xC0020017 RPC_NT_SERVER_UNAVAILABLE
0xC0020018 RPC_NT_SERVER_TOO_BUSY
0xC0020019 RPC_NT_INVALID_NETWORK_OPTIONS
0xC002001A RPC_NT_NO_CALL_ACTIVE
0xC002001B RPC_NT_CALL_FAILED
0xC002001C RPC_NT_CALL_FAILED_DNE
0xC002001D RPC_NT_PROTOCOL_ERROR
0xC002001F RPC_NT_UNSUPPORTED_TRANS_SYN
0xC0020021 RPC_NT_UNSUPPORTED_TYPE
0xC0020022 RPC_NT_INVALID_TAG
0xC0020023 RPC_NT_INVALID_BOUND
0xC0020024 RPC_NT_NO_ENTRY_NAME
0xC0020025 RPC_NT_INVALID_NAME_SYNTAX
0xC0020026 RPC_NT_UNSUPPORTED_NAME_SYNTAX
0xC0020028 RPC_NT_UUID_NO_ADDRESS
0xC0020029 RPC_NT_DUPLICATE_ENDPOINT
0xC002002A RPC_NT_UNKNOWN_AUTHN_TYPE
0xC002002B RPC_NT_MAX_CALLS_TOO_SMALL
0xC002002C RPC_NT_STRING_TOO_LONG
0xC002002D RPC_NT_PROTSEQ_NOT_FOUND
0xC002002E RPC_NT_PROCNUM_OUT_OF_RANGE
0xC002002F RPC_NT_BINDING_HAS_NO_AUTH
0xC0020030 RPC_NT_UNKNOWN_AUTHN_SERVICE
0xC0020031 RPC_NT_UNKNOWN_AUTHN_LEVEL
0xC0020032 RPC_NT_INVALID_AUTH_IDENTITY
0xC0020033 RPC_NT_UNKNOWN_AUTHZ_SERVICE
0xC0020034 EPT_NT_INVALID_ENTRY
0xC0020035 EPT_NT_CANT_PERFORM_OP
0xC0020036 EPT_NT_NOT_REGISTERED
0xC0020037 RPC_NT_NOTHING_TO_EXPORT
0xC0020038 RPC_NT_INCOMPLETE_NAME
0xC0020039 RPC_NT_INVALID_VERS_OPTION
0xC002003A RPC_NT_NO_MORE_MEMBERS
0xC002003B RPC_NT_NOT_ALL_OBJS_UNEXPORTED
0xC002003C RPC_NT_INTERFACE_NOT_FOUND
0xC002003D RPC_NT_ENTRY_ALREADY_EXISTS
0xC002003E RPC_NT_ENTRY_NOT_FOUND
0xC002003F RPC_NT_NAME_SERVICE_UNAVAILABLE
0xC0020040 RPC_NT_INVALID_NAF_ID
0xC0020041 RPC_NT_CANNOT_SUPPORT
0xC0020042 RPC_NT_NO_CONTEXT_AVAILABLE
0xC0020043 RPC_NT_INTERNAL_ERROR
0xC0020044 RPC_NT_ZERO_DIVIDE
0xC0020045 RPC_NT_ADDRESS_ERROR
0xC0020046 RPC_NT_FP_DIV_ZERO
0xC0020047 RPC_NT_FP_UNDERFLOW
0xC0020048 RPC_NT_FP_OVERFLOW
0xC0030001 RPC_NT_NO_MORE_ENTRIES
0xC0030002 RPC_NT_SS_CHAR_TRANS_OPEN_FAIL
0xC0030003 RPC_NT_SS_CHAR_TRANS_SHORT_FILE
0xC0030004 RPC_NT_SS_IN_NULL_CONTEXT
0xC0030005 RPC_NT_SS_CONTEXT_MISMATCH
0xC0030006 RPC_NT_SS_CONTEXT_DAMAGED
0xC0030007 RPC_NT_SS_HANDLES_MISMATCH
0xC0030008 RPC_NT_SS_CANNOT_GET_CALL_HANDLE
0xC0030009 RPC_NT_NULL_REF_POINTER
0xC003000A RPC_NT_ENUM_VALUE_OUT_OF_RANGE
0xC003000B RPC_NT_BYTE_COUNT_TOO_SMALL
0xC003000C RPC_NT_BAD_STUB_DATA
0xC0020049 RPC_NT_CALL_IN_PROGRESS
0xC002004A RPC_NT_NO_MORE_BINDINGS
0xC002004B RPC_NT_GROUP_MEMBER_NOT_FOUND
0xC002004C EPT_NT_CANT_CREATE
0xC002004D RPC_NT_INVALID_OBJECT
0xC002004F RPC_NT_NO_INTERFACES
0xC0020050 RPC_NT_CALL_CANCELLED
0xC0020051 RPC_NT_BINDING_INCOMPLETE
0xC0020052 RPC_NT_COMM_FAILURE
0xC0020053 RPC_NT_UNSUPPORTED_AUTHN_LEVEL
0xC0020054 RPC_NT_NO_PRINC_NAME
0xC0020055 RPC_NT_NOT_RPC_ERROR
0x40020056 RPC_NT_UUID_LOCAL_ONLY
0xC0020057 RPC_NT_SEC_PKG_ERROR
0xC0020058 RPC_NT_NOT_CANCELLED
0xC0030059 RPC_NT_INVALID_ES_ACTION
0xC003005A RPC_NT_WRONG_ES_VERSION
0xC003005B RPC_NT_WRONG_STUB_VERSION
0xC003005C RPC_NT_INVALID_PIPE_OBJECT
0xC003005D RPC_NT_INVALID_PIPE_OPERATION
0xC003005E RPC_NT_WRONG_PIPE_VERSION
0xC003005F RPC_NT_PIPE_CLOSED
0xC0030060 RPC_NT_PIPE_DISCIPLINE_ERROR
0xC0030061 RPC_NT_PIPE_EMPTY
0xC0020062 RPC_NT_INVALID_ASYNC_HANDLE
0xC0020063 RPC_NT_INVALID_ASYNC_CALL
0xC0020064 RPC_NT_PROXY_ACCESS_DENIED
0xC0020065 RPC_NT_COOKIE_AUTH_FAILED
0x400200AF RPC_NT_SEND_INCOMPLETE
0xC0140001 STATUS_ACPI_INVALID_OPCODE
0xC0140002 STATUS_ACPI_STACK_OVERFLOW
0xC0140003 STATUS_ACPI_ASSERT_FAILED
0xC0140004 STATUS_ACPI_INVALID_INDEX
0xC0140005 STATUS_ACPI_INVALID_ARGUMENT
0xC0140006 STATUS_ACPI_FATAL
0xC0140007 STATUS_ACPI_INVALID_SUPERNAME
0xC0140008 STATUS_ACPI_INVALID_ARGTYPE
0xC0140009 STATUS_ACPI_INVALID_OBJTYPE
0xC014000A STATUS_ACPI_INVALID_TARGETTYPE
0xC014000B STATUS_ACPI_INCORRECT_ARGUMENT_COUNT
0xC014000C STATUS_ACPI_ADDRESS_NOT_MAPPED
0xC014000D STATUS_ACPI_INVALID_EVENTTYPE
0xC014000E STATUS_ACPI_HANDLER_COLLISION
0xC014000F STATUS_ACPI_INVALID_DATA
0xC0140010 STATUS_ACPI_INVALID_REGION
0xC0140011 STATUS_ACPI_INVALID_ACCESS_SIZE
0xC0140012 STATUS_ACPI_ACQUIRE_GLOBAL_LOCK
0xC0140013 STATUS_ACPI_ALREADY_INITIALIZED
0xC0140014 STATUS_ACPI_NOT_INITIALIZED
0xC0140015 STATUS_ACPI_INVALID_MUTEX_LEVEL
0xC0140016 STATUS_ACPI_MUTEX_NOT_OWNED
0xC0140017 STATUS_ACPI_MUTEX_NOT_OWNER
0xC0140018 STATUS_ACPI_RS_ACCESS
0xC0140019 STATUS_ACPI_INVALID_TABLE
0xC0140020 STATUS_ACPI_REG_HANDLER_FAILED
0xC0140021 STATUS_ACPI_POWER_REQUEST_FAILED
0xC00A0001 STATUS_CTX_WINSTATION_NAME_INVALID
0xC00A0002 STATUS_CTX_INVALID_PD
0xC00A0003 STATUS_CTX_PD_NOT_FOUND
0x400A0004 STATUS_CTX_CDM_CONNECT
0x400A0005 STATUS_CTX_CDM_DISCONNECT
0xC00A0006 STATUS_CTX_CLOSE_PENDING
0xC00A0007 STATUS_CTX_NO_OUTBUF
0xC00A0008 STATUS_CTX_MODEM_INF_NOT_FOUND
0xC00A0009 STATUS_CTX_INVALID_MODEMNAME
0xC00A000A STATUS_CTX_RESPONSE_ERROR
0xC00A000B STATUS_CTX_MODEM_RESPONSE_TIMEOUT
0xC00A000C STATUS_CTX_MODEM_RESPONSE_NO_CARRIER
0xC00A000D STATUS_CTX_MODEM_RESPONSE_NO_DIALTONE
0xC00A000E STATUS_CTX_MODEM_RESPONSE_BUSY
0xC00A000F STATUS_CTX_MODEM_RESPONSE_VOICE
0xC00A0010 STATUS_CTX_TD_ERROR
0xC00A0012 STATUS_CTX_LICENSE_CLIENT_INVALID
0xC00A0013 STATUS_CTX_LICENSE_NOT_AVAILABLE
0xC00A0014 STATUS_CTX_LICENSE_EXPIRED
0xC00A0015 STATUS_CTX_WINSTATION_NOT_FOUND
0xC00A0016 STATUS_CTX_WINSTATION_NAME_COLLISION
0xC00A0017 STATUS_CTX_WINSTATION_BUSY
0xC00A0018 STATUS_CTX_BAD_VIDEO_MODE
0xC00A0022 STATUS_CTX_GRAPHICS_INVALID
0xC00A0024 STATUS_CTX_NOT_CONSOLE
0xC00A0026 STATUS_CTX_CLIENT_QUERY_TIMEOUT
0xC00A0027 STATUS_CTX_CONSOLE_DISCONNECT
0xC00A0028 STATUS_CTX_CONSOLE_CONNECT
0xC00A002A STATUS_CTX_SHADOW_DENIED
0xC00A002B STATUS_CTX_WINSTATION_ACCESS_DENIED
0xC00A002E STATUS_CTX_INVALID_WD
0xC00A002F STATUS_CTX_WD_NOT_FOUND
0xC00A0030 STATUS_CTX_SHADOW_INVALID
0xC00A0031 STATUS_CTX_SHADOW_DISABLED
0xC00A0032 STATUS_RDP_PROTOCOL_ERROR
0xC00A0033 STATUS_CTX_CLIENT_LICENSE_NOT_SET
0xC00A0034 STATUS_CTX_CLIENT_LICENSE_IN_USE
0xC00A0035 STATUS_CTX_SHADOW_ENDED_BY_MODE_CHANGE
0xC00A0036 STATUS_CTX_SHADOW_NOT_RUNNING
0xC00A0037 STATUS_CTX_LOGON_DISABLED
0xC00A0038 STATUS_CTX_SECURITY_LAYER_ERROR
0xC00A0039 STATUS_TS_INCOMPATIBLE_SESSIONS
0xC00A003A STATUS_TS_VIDEO_SUBSYSTEM_ERROR
0xC0040035 STATUS_PNP_BAD_MPS_TABLE
0xC0040036 STATUS_PNP_TRANSLATION_FAILED
0xC0040037 STATUS_PNP_IRQ_TRANSLATION_FAILED
0xC0040038 STATUS_PNP_INVALID_ID
0xC0040039 STATUS_IO_REISSUE_AS_CACHED
0xC00B0001 STATUS_MUI_FILE_NOT_FOUND
0xC00B0002 STATUS_MUI_INVALID_FILE
0xC00B0003 STATUS_MUI_INVALID_RC_CONFIG
0xC00B0004 STATUS_MUI_INVALID_LOCALE_NAME
0xC00B0005 STATUS_MUI_INVALID_ULTIMATEFALLBACK_NAME
0xC00B0006 STATUS_MUI_FILE_NOT_LOADED
0xC00B0007 STATUS_RESOURCE_ENUM_USER_STOP
0xC01C0001 STATUS_FLT_NO_HANDLER_DEFINED
0xC01C0002 STATUS_FLT_CONTEXT_ALREADY_DEFINED
0xC01C0003 STATUS_FLT_INVALID_ASYNCHRONOUS_REQUEST
0xC01C0004 STATUS_FLT_DISALLOW_FAST_IO
0xC01C0005 STATUS_FLT_INVALID_NAME_REQUEST
0xC01C0006 STATUS_FLT_NOT_SAFE_TO_POST_OPERATION
0xC01C0007 STATUS_FLT_NOT_INITIALIZED
0xC01C0008 STATUS_FLT_FILTER_NOT_READY
0xC01C0009 STATUS_FLT_POST_OPERATION_CLEANUP
0xC01C000A STATUS_FLT_INTERNAL_ERROR
0xC01C000B STATUS_FLT_DELETING_OBJECT
0xC01C000C STATUS_FLT_MUST_BE_NONPAGED_POOL
0xC01C000D STATUS_FLT_DUPLICATE_ENTRY
0xC01C000E STATUS_FLT_CBDQ_DISABLED
0xC01C000F STATUS_FLT_DO_NOT_ATTACH
0xC01C0010 STATUS_FLT_DO_NOT_DETACH
0xC01C0011 STATUS_FLT_INSTANCE_ALTITUDE_COLLISION
0xC01C0012 STATUS_FLT_INSTANCE_NAME_COLLISION
0xC01C0013 STATUS_FLT_FILTER_NOT_FOUND
0xC01C0014 STATUS_FLT_VOLUME_NOT_FOUND
0xC01C0015 STATUS_FLT_INSTANCE_NOT_FOUND
0xC01C0016 STATUS_FLT_CONTEXT_ALLOCATION_NOT_FOUND
0xC01C0017 STATUS_FLT_INVALID_CONTEXT_REGISTRATION
0xC01C0018 STATUS_FLT_NAME_CACHE_MISS
0xC01C0019 STATUS_FLT_NO_DEVICE_OBJECT
0xC01C001A STATUS_FLT_VOLUME_ALREADY_MOUNTED
0xC01C001B STATUS_FLT_ALREADY_ENLISTED
0xC01C001C STATUS_FLT_CONTEXT_ALREADY_LINKED
0xC01C0020 STATUS_FLT_NO_WAITER_FOR_REPLY
0xC0150001 STATUS_SXS_SECTION_NOT_FOUND
0xC0150002 STATUS_SXS_CANT_GEN_ACTCTX
0xC0150003 STATUS_SXS_INVALID_ACTCTXDATA_FORMAT
0xC0150004 STATUS_SXS_ASSEMBLY_NOT_FOUND
0xC0150005 STATUS_SXS_MANIFEST_FORMAT_ERROR
0xC0150006 STATUS_SXS_MANIFEST_PARSE_ERROR
0xC0150007 STATUS_SXS_ACTIVATION_CONTEXT_DISABLED
0xC0150008 STATUS_SXS_KEY_NOT_FOUND
0xC0150009 STATUS_SXS_VERSION_CONFLICT
0xC015000A STATUS_SXS_WRONG_SECTION_TYPE
0xC015000B STATUS_SXS_THREAD_QUERIES_DISABLED
0xC015000C STATUS_SXS_ASSEMBLY_MISSING
0x4015000D STATUS_SXS_RELEASE_ACTIVATION_CONTEXT
0xC015000E STATUS_SXS_PROCESS_DEFAULT_ALREADY_SET
0xC015000F STATUS_SXS_EARLY_DEACTIVATION
0xC0150010 STATUS_SXS_INVALID_DEACTIVATION
0xC0150011 STATUS_SXS_MULTIPLE_DEACTIVATION
0xC0150012 STATUS_SXS_SYSTEM_DEFAULT_ACTIVATION_CONTEXT_EMPTY
0xC0150013 STATUS_SXS_PROCESS_TERMINATION_REQUESTED
0xC0150014 STATUS_SXS_CORRUPT_ACTIVATION_STACK
0xC0150015 STATUS_SXS_CORRUPTION
0xC0150016 STATUS_SXS_INVALID_IDENTITY_ATTRIBUTE_VALUE
0xC0150017 STATUS_SXS_INVALID_IDENTITY_ATTRIBUTE_NAME
0xC0150018 STATUS_SXS_IDENTITY_DUPLICATE_ATTRIBUTE
0xC0150019 STATUS_SXS_IDENTITY_PARSE_ERROR
0xC015001A STATUS_SXS_COMPONENT_STORE_CORRUPT
0xC015001B STATUS_SXS_FILE_HASH_MISMATCH
0xC015001C STATUS_SXS_MANIFEST_IDENTITY_SAME_BUT_CONTENTS_DIFFERENT
0xC015001D STATUS_SXS_IDENTITIES_DIFFERENT
0xC015001E STATUS_SXS_ASSEMBLY_IS_NOT_A_DEPLOYMENT
0xC015001F STATUS_SXS_FILE_NOT_PART_OF_ASSEMBLY
0xC0150020 STATUS_ADVANCED_INSTALLER_FAILED
0xC0150021 STATUS_XML_ENCODING_MISMATCH
0xC0150022 STATUS_SXS_MANIFEST_TOO_BIG
0xC0150023 STATUS_SXS_SETTING_NOT_REGISTERED
0xC0150024 STATUS_SXS_TRANSACTION_CLOSURE_INCOMPLETE
0xC0150025 STATUS_SMI_PRIMITIVE_INSTALLER_FAILED
0xC0150026 STATUS_GENERIC_COMMAND_FAILED
0xC0150027 STATUS_SXS_FILE_HASH_MISSING
0xC0130001 STATUS_CLUSTER_INVALID_NODE
0xC0130002 STATUS_CLUSTER_NODE_EXISTS
0xC0130003 STATUS_CLUSTER_JOIN_IN_PROGRESS
0xC0130004 STATUS_CLUSTER_NODE_NOT_FOUND
0xC0130005 STATUS_CLUSTER_LOCAL_NODE_NOT_FOUND
0xC0130006 STATUS_CLUSTER_NETWORK_EXISTS
0xC0130007 STATUS_CLUSTER_NETWORK_NOT_FOUND
0xC0130008 STATUS_CLUSTER_NETINTERFACE_EXISTS
0xC0130009 STATUS_CLUSTER_NETINTERFACE_NOT_FOUND
0xC013000A STATUS_CLUSTER_INVALID_REQUEST
0xC013000B STATUS_CLUSTER_INVALID_NETWORK_PROVIDER
0xC013000C STATUS_CLUSTER_NODE_DOWN
0xC013000D STATUS_CLUSTER_NODE_UNREACHABLE
0xC013000E STATUS_CLUSTER_NODE_NOT_MEMBER
0xC013000F STATUS_CLUSTER_JOIN_NOT_IN_PROGRESS
0xC0130010 STATUS_CLUSTER_INVALID_NETWORK
0xC0130011 STATUS_CLUSTER_NO_NET_ADAPTERS
0xC0130012 STATUS_CLUSTER_NODE_UP
0xC0130013 STATUS_CLUSTER_NODE_PAUSED
0xC0130014 STATUS_CLUSTER_NODE_NOT_PAUSED
0xC0130015 STATUS_CLUSTER_NO_SECURITY_CONTEXT
0xC0130016 STATUS_CLUSTER_NETWORK_NOT_INTERNAL
0xC0130017 STATUS_CLUSTER_POISONED
0xC0130018 STATUS_CLUSTER_NON_CSV_PATH
0xC0130019 STATUS_CLUSTER_CSV_VOLUME_NOT_LOCAL
0xC0190001 STATUS_TRANSACTIONAL_CONFLICT
0xC0190002 STATUS_INVALID_TRANSACTION
0xC0190003 STATUS_TRANSACTION_NOT_ACTIVE
0xC0190004 STATUS_TM_INITIALIZATION_FAILED
0xC0190005 STATUS_RM_NOT_ACTIVE
0xC0190006 STATUS_RM_METADATA_CORRUPT
0xC0190007 STATUS_TRANSACTION_NOT_JOINED
0xC0190008 STATUS_DIRECTORY_NOT_RM
0x80190009 STATUS_COULD_NOT_RESIZE_LOG
0xC019000A STATUS_TRANSACTIONS_UNSUPPORTED_REMOTE
0xC019000B STATUS_LOG_RESIZE_INVALID_SIZE
0xC019000C STATUS_REMOTE_FILE_VERSION_MISMATCH
0xC019000F STATUS_CRM_PROTOCOL_ALREADY_EXISTS
0xC0190010 STATUS_TRANSACTION_PROPAGATION_FAILED
0xC0190011 STATUS_CRM_PROTOCOL_NOT_FOUND
0xC0190012 STATUS_TRANSACTION_SUPERIOR_EXISTS
0xC0190013 STATUS_TRANSACTION_REQUEST_NOT_VALID
0xC0190014 STATUS_TRANSACTION_NOT_REQUESTED
0xC0190015 STATUS_TRANSACTION_ALREADY_ABORTED
0xC0190016 STATUS_TRANSACTION_ALREADY_COMMITTED
0xC0190017 STATUS_TRANSACTION_INVALID_MARSHALL_BUFFER
0xC0190018 STATUS_CURRENT_TRANSACTION_NOT_VALID
0xC0190019 STATUS_LOG_GROWTH_FAILED
0xC0190021 STATUS_OBJECT_NO_LONGER_EXISTS
0xC0190022 STATUS_STREAM_MINIVERSION_NOT_FOUND
0xC0190023 STATUS_STREAM_MINIVERSION_NOT_VALID
0xC0190024 STATUS_MINIVERSION_INACCESSIBLE_FROM_SPECIFIED_TRANSACTION
0xC0190025 STATUS_CANT_OPEN_MINIVERSION_WITH_MODIFY_INTENT
0xC0190026 STATUS_CANT_CREATE_MORE_STREAM_MINIVERSIONS
0xC0190028 STATUS_HANDLE_NO_LONGER_VALID
0x80190029 STATUS_NO_TXF_METADATA
0xC0190030 STATUS_LOG_CORRUPTION_DETECTED
0x80190031 STATUS_CANT_RECOVER_WITH_HANDLE_OPEN
0xC0190032 STATUS_RM_DISCONNECTED
0xC0190033 STATUS_ENLISTMENT_NOT_SUPERIOR
0x40190034 STATUS_RECOVERY_NOT_NEEDED
0x40190035 STATUS_RM_ALREADY_STARTED
0xC0190036 STATUS_FILE_IDENTITY_NOT_PERSISTENT
0xC0190037 STATUS_CANT_BREAK_TRANSACTIONAL_DEPENDENCY
0xC0190038 STATUS_CANT_CROSS_RM_BOUNDARY
0xC0190039 STATUS_TXF_DIR_NOT_EMPTY
0xC019003A STATUS_INDOUBT_TRANSACTIONS_EXIST
0xC019003B STATUS_TM_VOLATILE
0xC019003C STATUS_ROLLBACK_TIMER_EXPIRED
0xC019003D STATUS_TXF_ATTRIBUTE_CORRUPT
0xC019003E STATUS_EFS_NOT_ALLOWED_IN_TRANSACTION
0xC019003F STATUS_TRANSACTIONAL_OPEN_NOT_ALLOWED
0xC0190040 STATUS_TRANSACTED_MAPPING_UNSUPPORTED_REMOTE
0x80190041 STATUS_TXF_METADATA_ALREADY_PRESENT
0x80190042 STATUS_TRANSACTION_SCOPE_CALLBACKS_NOT_SET
0xC0190043 STATUS_TRANSACTION_REQUIRED_PROMOTION
0xC0190044 STATUS_CANNOT_EXECUTE_FILE_IN_TRANSACTION
0xC0190045 STATUS_TRANSACTIONS_NOT_FROZEN
0xC0190046 STATUS_TRANSACTION_FREEZE_IN_PROGRESS
0xC0190047 STATUS_NOT_SNAPSHOT_VOLUME
0xC0190048 STATUS_NO_SAVEPOINT_WITH_OPEN_FILES
0xC0190049 STATUS_SPARSE_NOT_ALLOWED_IN_TRANSACTION
0xC019004A STATUS_TM_IDENTITY_MISMATCH
0xC019004B STATUS_FLOATED_SECTION
0xC019004C STATUS_CANNOT_ACCEPT_TRANSACTED_WORK
0xC019004D STATUS_CANNOT_ABORT_TRANSACTIONS
0xC019004E STATUS_TRANSACTION_NOT_FOUND
0xC019004F STATUS_RESOURCEMANAGER_NOT_FOUND
0xC0190050 STATUS_ENLISTMENT_NOT_FOUND
0xC0190051 STATUS_TRANSACTIONMANAGER_NOT_FOUND
0xC0190052 STATUS_TRANSACTIONMANAGER_NOT_ONLINE
0xC0190053 STATUS_TRANSACTIONMANAGER_RECOVERY_NAME_COLLISION
0xC0190054 STATUS_TRANSACTION_NOT_ROOT
0xC0190055 STATUS_TRANSACTION_OBJECT_EXPIRED
0xC0190056 STATUS_COMPRESSION_NOT_ALLOWED_IN_TRANSACTION
0xC0190057 STATUS_TRANSACTION_RESPONSE_NOT_ENLISTED
0xC0190058 STATUS_TRANSACTION_RECORD_TOO_LONG
0xC0190059 STATUS_NO_LINK_TRACKING_IN_TRANSACTION
0xC019005A STATUS_OPERATION_NOT_SUPPORTED_IN_TRANSACTION
0xC019005B STATUS_TRANSACTION_INTEGRITY_VIOLATED
0xC019005C STATUS_TRANSACTIONMANAGER_IDENTITY_MISMATCH
0xC019005D STATUS_RM_CANNOT_BE_FROZEN_FOR_SNAPSHOT
0xC019005E STATUS_TRANSACTION_MUST_WRITETHROUGH
0xC019005F STATUS_TRANSACTION_NO_SUPERIOR
0xC0190060 STATUS_EXPIRED_HANDLE
0xC0190061 STATUS_TRANSACTION_NOT_ENLISTED
0xC01A0001 STATUS_LOG_SECTOR_INVALID
0xC01A0002 STATUS_LOG_SECTOR_PARITY_INVALID
0xC01A0003 STATUS_LOG_SECTOR_REMAPPED
0xC01A0004 STATUS_LOG_BLOCK_INCOMPLETE
0xC01A0005 STATUS_LOG_INVALID_RANGE
0xC01A0006 STATUS_LOG_BLOCKS_EXHAUSTED
0xC01A0007 STATUS_LOG_READ_CONTEXT_INVALID
0xC01A0008 STATUS_LOG_RESTART_INVALID
0xC01A0009 STATUS_LOG_BLOCK_VERSION
0xC01A000A STATUS_LOG_BLOCK_INVALID
0xC01A000B STATUS_LOG_READ_MODE_INVALID
0x401A000C STATUS_LOG_NO_RESTART
0xC01A000D STATUS_LOG_METADATA_CORRUPT
0xC01A000E STATUS_LOG_METADATA_INVALID
0xC01A000F STATUS_LOG_METADATA_INCONSISTENT
0xC01A0010 STATUS_LOG_RESERVATION_INVALID
0xC01A0011 STATUS_LOG_CANT_DELETE
0xC01A0012 STATUS_LOG_CONTAINER_LIMIT_EXCEEDED
0xC01A0013 STATUS_LOG_START_OF_LOG
0xC01A0014 STATUS_LOG_POLICY_ALREADY_INSTALLED
0xC01A0015 STATUS_LOG_POLICY_NOT_INSTALLED
0xC01A0016 STATUS_LOG_POLICY_INVALID
0xC01A0017 STATUS_LOG_POLICY_CONFLICT
0xC01A0018 STATUS_LOG_PINNED_ARCHIVE_TAIL
0xC01A0019 STATUS_LOG_RECORD_NONEXISTENT
0xC01A001A STATUS_LOG_RECORDS_RESERVED_INVALID
0xC01A001B STATUS_LOG_SPACE_RESERVED_INVALID
0xC01A001C STATUS_LOG_TAIL_INVALID
0xC01A001D STATUS_LOG_FULL
0xC01A001E STATUS_LOG_MULTIPLEXED
0xC01A001F STATUS_LOG_DEDICATED
0xC01A0020 STATUS_LOG_ARCHIVE_NOT_IN_PROGRESS
0xC01A0021 STATUS_LOG_ARCHIVE_IN_PROGRESS
0xC01A0022 STATUS_LOG_EPHEMERAL
0xC01A0023 STATUS_LOG_NOT_ENOUGH_CONTAINERS
0xC01A0024 STATUS_LOG_CLIENT_ALREADY_REGISTERED
0xC01A0025 STATUS_LOG_CLIENT_NOT_REGISTERED
0xC01A0026 STATUS_LOG_FULL_HANDLER_IN_PROGRESS
0xC01A0027 STATUS_LOG_CONTAINER_READ_FAILED
0xC01A0028 STATUS_LOG_CONTAINER_WRITE_FAILED
0xC01A0029 STATUS_LOG_CONTAINER_OPEN_FAILED
0xC01A002A STATUS_LOG_CONTAINER_STATE_INVALID
