0x00000000 STATUS_SUCCESS
0xC000040F STATUS_KDC_CERT_REVOKED
0xC0000410 STATUS_PARAMETER_QUOTA_EXCEEDED
0xC0000411 STATUS_HIBERNATION_FAILURE
0xC0000412 STATUS_DELAY_LOAD_FAILED
0xC0000413 STATUS_AUTHENTICATION_FIREWALL_FAILED
0xC0000414 STATUS_VDM_DISALLOWED
0xC0000415 STATUS_HUNG_DISPLAY_DRIVER_THREAD
0xC0000416 STATUS_INSUFFICIENT_RESOURCE_FOR_SPECIFIED_SHARED_SECTION_SIZE
0xC0000417 STATUS_INVALID_CRUNTIME_PARAMETER
0xC0000418 STATUS_NTLM_BLOCKED
0xC0000419 STATUS_DS_SRC_SID_EXISTS_IN_FOREST
0xC000041A STATUS_DS_DOMAIN_NAME_EXISTS_IN_FOREST
0xC000041B STATUS_DS_FLAT_NAME_EXISTS_IN_FOREST
0xC000041C STATUS_INVALID_USER_PRINCIPAL_NAME
0xC000041D STATUS_FATAL_USER_CALLBACK_EXCEPTION
0xC0000420 STATUS_ASSERTION_FAILURE
0xC0000421 STATUS_VERIFIER_STOP
0xC0000423 STATUS_CALLBACK_POP_STACK
0xC0000424 STATUS_INCOMPATIBLE_DRIVER_BLOCKED
0xC0000425 STATUS_HIVE_UNLOADED
0xC0000426 STATUS_COMPRESSION_DISABLED
0xC0000427 STATUS_FILE_SYSTEM_LIMITATION
0xC0000428 STATUS_INVALID_IMAGE_HASH
0xC0000429 STATUS_NOT_CAPABLE
0xC000042A STATUS_REQUEST_OUT_OF_SEQUENCE
0xC000042B STATUS_IMPLEMENTATION_LIMIT
0xC000042C STATUS_ELEVATION_REQUIRED
0xC000042D STATUS_NO_SECURITY_CONTEXT
0xC000042F STATUS_PKU2U_CERT_FAILURE
0xC0000432 STATUS_BEYOND_VDL
0xC0000433 STATUS_ENCOUNTERED_WRITE_IN_PROGRESS
0xC0000434 STATUS_PTE_CHANGED
0xC0000435 STATUS_PURGE_FAILED
0xC0000440 STATUS_CRED_REQUIRES_CONFIRMATION
0xC0000441 STATUS_CS_ENCRYPTION_INVALID_SERVER_RESPONSE
0xC0000442 STATUS_CS_ENCRYPTION_UNSUPPORTED_SERVER
0xC0000443 STATUS_CS_ENCRYPTION_EXISTING_ENCRYPTED_FILE
0xC0000444 STATUS_CS_ENCRYPTION_NEW_ENCRYPTED_FILE
0xC0000445 STATUS_CS_ENCRYPTION_FILE_NOT_CSE
0xC0000446 STATUS_INVALID_LABEL
0xC0000450 STATUS_DRIVER_PROCESS_TERMINATED
0xC0000451 STATUS_AMBIGUOUS_SYSTEM_DEVICE
0xC0000452 STATUS_SYSTEM_DEVICE_NOT_FOUND
0xC0000453 STATUS_RESTART_BOOT_APPLICATION
0xC0000454 STATUS_INSUFFICIENT_NVRAM_RESOURCES
0xC0000455 STATUS_INVALID_SESSION
0xC0000456 STATUS_THREAD_ALREADY_IN_SESSION
0xC0000457 STATUS_THREAD_NOT_IN_SESSION
0xC0000458 STATUS_INVALID_WEIGHT
0xC0000459 STATUS_REQUEST_PAUSED
0xC0000460 STATUS_NO_RANGES_PROCESSED
0xC0000461 STATUS_DISK_RESOURCES_EXHAUSTED
0xC0000462 STATUS_NEEDS_REMEDIATION
0xC0000463 STATUS_DEVICE_FEATURE_NOT_SUPPORTED
0xC0000464 STATUS_DEVICE_UNREACHABLE
0xC0000465 STATUS_INVALID_TOKEN
0xC0000466 STATUS_SERVER_UNAVAILABLE
0xC0000467 STATUS_FILE_NOT_AVAILABLE
0xC0000468 STATUS_DEVICE_INSUFFICIENT_RESOURCES
0xC0000469 STATUS_PACKAGE_UPDATING
0xC000046A STATUS_NOT_READ_FROM_COPY
0xC000046B STATUS_FT_WRITE_FAILURE
0xC000046C STATUS_FT_DI_SCAN_REQUIRED
0xC000046D STATUS_OBJECT_NOT_EXTERNALLY_BACKED
0xC000046E STATUS_EXTERNAL_BACKING_PROVIDER_UNKNOWN
0xC000046F STATUS_COMPRESSION_NOT_BENEFICIAL
0xC0000470 STATUS_DATA_CHECKSUM_ERROR
0xC0000471 STATUS_INTERMIXED_KERNEL_EA_OPERATION
0xC0000472 STATUS_TRIM_READ_ZERO_NOT_SUPPORTED
0xC0000473 STATUS_TOO_MANY_SEGMENT_DESCRIPTORS
0xC0000474 STATUS_INVALID_OFFSET_ALIGNMENT
0xC0000475 STATUS_INVALID_FIELD_IN_PARAMETER_LIST
0xC0000476 STATUS_OPERATION_IN_PROGRESS
0xC0000477 STATUS_INVALID_INITIATOR_TARGET_PATH
0xC0000478 STATUS_SCRUB_DATA_DISABLED
0xC0000479 STATUS_NOT_REDUNDANT_STORAGE
0xC000047A STATUS_RESIDENT_FILE_NOT_SUPPORTED
0xC000047B STATUS_COMPRESSED_FILE_NOT_SUPPORTED
0xC000047C STATUS_DIRECTORY_NOT_SUPPORTED
0xC000047D STATUS_IO_OPERATION_TIMEOUT
0xC000047E STATUS_SYSTEM_NEEDS_REMEDIATION
0xC000047F STATUS_APPX_INTEGRITY_FAILURE_CLR_NGEN
0xC0000480 STATUS_SHARE_UNAVAILABLE
0xC0000481 STATUS_APISET_NOT_HOSTED
0xC0000482 STATUS_APISET_NOT_PRESENT
0xC0000483 STATUS_DEVICE_HARDWARE_ERROR
0xC0000484 STATUS_FIRMWARE_SLOT_INVALID
0xC0000485 STATUS_FIRMWARE_IMAGE_INVALID
0xC0000486 STATUS_STORAGE_TOPOLOGY_ID_MISMATCH
0xC0000487 STATUS_WIM_NOT_BOOTABLE
0xC0000488 STATUS_BLOCKED_BY_PARENTAL_CONTROLS
0xC0000489 STATUS_NEEDS_REGISTRATION
0xC000048A STATUS_QUOTA_ACTIVITY
0xC000048B STATUS_CALLBACK_INVOKE_INLINE
0xC000048C STATUS_BLOCK_TOO_MANY_REFERENCES
0xC000048D STATUS_MARKED_TO_DISALLOW_WRITES
0xC000048E STATUS_NETWORK_ACCESS_DENIED_EDP
0xC000048F STATUS_ENCLAVE_FAILURE
0xC0000490 STATUS_PNP_NO_COMPAT_DRIVERS
0xC0000491 STATUS_PNP_DRIVER_PACKAGE_NOT_FOUND
0xC0000492 STATUS_PNP_DRIVER_CONFIGURATION_NOT_FOUND
0xC0000493 STATUS_PNP_DRIVER_CONFIGURATION_INCOMPLETE
0xC0000494 STATUS_PNP_FUNCTION_DRIVER_REQUIRED
0xC0000495 STATUS_PNP_DEVICE_CONFIGURATION_PENDING
0xC0000496 STATUS_DEVICE_HINT_NAME_BUFFER_TOO_SMALL
0xC0000497 STATUS_PACKAGE_NOT_AVAILABLE
0xC0000499 STATUS_DEVICE_IN_MAINTENANCE
0xC000049A STATUS_NOT_SUPPORTED_ON_DAX
0xC000049B STATUS_FREE_SPACE_TOO_FRAGMENTED
0xC000049C STATUS_DAX_MAPPING_EXISTS
0xC000049D STATUS_CHILD_PROCESS_BLOCKED
0xC000049E STATUS_STORAGE_LOST_DATA_PERSISTENCE
0xC000049F STATUS_VRF_CFG_ENABLED
0xC00004A0 STATUS_PARTITION_TERMINATING
0xC00004A1 STATUS_EXTERNAL_SYSKEY_NOT_SUPPORTED
0xC0000500 STATUS_INVALID_TASK_NAME
0xC0000501 STATUS_INVALID_TASK_INDEX
0xC0000502 STATUS_THREAD_ALREADY_IN_TASK
0xC0000503 STATUS_CALLBACK_BYPASS
0xC0000504 STATUS_UNDEFINED_SCOPE
0xC0000505 STATUS_INVALID_CAP
0xC0000506 STATUS_NOT_GUI_PROCESS
0xC0000507 STATUS_DEVICE_HUNG
0xC0000508 STATUS_CONTAINER_ASSIGNED
0xC0000509 STATUS_JOB_NO_CONTAINER
0xC000050A STATUS_DEVICE_UNRESPONSIVE
0xC000050B STATUS_REPARSE_POINT_ENCOUNTERED
0xC000050C STATUS_ATTRIBUTE_NOT_PRESENT
0xC000050D STATUS_NOT_A_TIERED_VOLUME
0xC000050E STATUS_ALREADY_HAS_STREAM_ID
0xC000050F STATUS_JOB_NOT_EMPTY
0xC0000510 STATUS_ALREADY_INITIALIZED
0xC0000511 STATUS_ENCLAVE_NOT_TERMINATED
0xC0000512 STATUS_ENCLAVE_IS_TERMINATING
0xC0000513 STATUS_SMB1_NOT_AVAILABLE
0xC0000514 STATUS_SMR_GARBAGE_COLLECTION_REQUIRED
0xC0000602 STATUS_FAIL_FAST_EXCEPTION
0xC0000603 STATUS_IMAGE_CERT_REVOKED
0xC0000604 STATUS_DYNAMIC_CODE_BLOCKED
0xC0000605 STATUS_IMAGE_CERT_EXPIRED
0xC0000606 STATUS_STRICT_CFG_VIOLATION
0xC000060A STATUS_SET_CONTEXT_DENIED
0xC000060B STATUS_CROSS_PARTITION_VIOLATION
0xC0000700 STATUS_PORT_CLOSED
0xC0000701 STATUS_MESSAGE_LOST
0xC0000702 STATUS_INVALID_MESSAGE
0xC0000703 STATUS_REQUEST_CANCELED
0xC0000704 STATUS_RECURSIVE_DISPATCH
0xC0000705 STATUS_LPC_RECEIVE_BUFFER_EXPECTED
0xC0000706 STATUS_LPC_INVALID_CONNECTION_USAGE
0xC0000707 STATUS_LPC_REQUESTS_NOT_ALLOWED
0xC0000708 STATUS_RESOURCE_IN_USE
0xC0000709 STATUS_HARDWARE_MEMORY_ERROR
0xC000070A STATUS_THREADPOOL_HANDLE_EXCEPTION
0xC000070B STATUS_THREADPOOL_SET_EVENT_ON_COMPLETION_FAILED
0xC000070C STATUS_THREADPOOL_RELEASE_SEMAPHORE_ON_COMPLETION_FAILED
0xC000070D STATUS_THREADPOOL_RELEASE_MUTEX_ON_COMPLETION_FAILED
0xC000070E STATUS_THREADPOOL_FREE_LIBRARY_ON_COMPLETION_FAILED
0xC000070F STATUS_THREADPOOL_RELEASED_DURING_OPERATION
0xC0000710 STATUS_CALLBACK_RETURNED_WHILE_IMPERSONATING
0xC0000711 STATUS_APC_RETURNED_WHILE_IMPERSONATING
0xC0000712 STATUS_PROCESS_IS_PROTECTED
0xC0000713 STATUS_MCA_EXCEPTION
0xC0000714 STATUS_CERTIFICATE_MAPPING_NOT_UNIQUE
0xC0000715 STATUS_SYMLINK_CLASS_DISABLED
0xC0000716 STATUS_INVALID_IDN_NORMALIZATION
0xC0000717 STATUS_NO_UNICODE_TRANSLATION
0xC0000718 STATUS_ALREADY_REGISTERED
0xC0000719 STATUS_CONTEXT_MISMATCH
0xC000071A STATUS_PORT_ALREADY_HAS_COMPLETION_LIST
0xC000071B STATUS_CALLBACK_RETURNED_THREAD_PRIORITY
0xC000071C STATUS_INVALID_THREAD
0xC000071D STATUS_CALLBACK_RETURNED_TRANSACTION
0xC000071E STATUS_CALLBACK_RETURNED_LDR_LOCK
0xC000071F STATUS_CALLBACK_RETURNED_LANG
0xC0000720 STATUS_CALLBACK_RETURNED_PRI_BACK
0xC0000721 STATUS_CALLBACK_RETURNED_THREAD_AFFINITY
0xC0000722 STATUS_LPC_HANDLE_COUNT_EXCEEDED
0xC0000723 STATUS_EXECUTABLE_MEMORY_WRITE
0xC0000724 STATUS_KERNEL_EXECUTABLE_MEMORY_WRITE
0xC0000725 STATUS_ATTACHED_EXECUTABLE_MEMORY_WRITE
0xC0000726 STATUS_TRIGGERED_EXECUTABLE_MEMORY_WRITE
0xC0000800 STATUS_DISK_REPAIR_DISABLED
0xC0000801 STATUS_DS_DOMAIN_RENAME_IN_PROGRESS
0xC0000802 STATUS_DISK_QUOTA_EXCEEDED
0xC0000804 STATUS_CONTENT_BLOCKED
0xC0000805 STATUS_BAD_CLUSTERS
0xC0000806 STATUS_VOLUME_DIRTY
0xC0000808 STATUS_DISK_REPAIR_UNSUCCESSFUL
0xC0000809 STATUS_CORRUPT_LOG_OVERFULL
0xC000080A STATUS_CORRUPT_LOG_CORRUPTED
0xC000080B STATUS_CORRUPT_LOG_UNAVAILABLE
0xC000080C STATUS_CORRUPT_LOG_DELETED_FULL
0xC000080D STATUS_CORRUPT_LOG_CLEARED
0xC000080E STATUS_ORPHAN_NAME_EXHAUSTED
0xC000080F STATUS_PROACTIVE_SCAN_IN_PROGRESS
0xC0000810 STATUS_ENCRYPTED_IO_NOT_POSSIBLE
0xC0000811 STATUS_CORRUPT_LOG_UPLEVEL_RECORDS
0xC0000901 STATUS_FILE_CHECKED_OUT
0xC0000902 STATUS_CHECKOUT_REQUIRED
0xC0000903 STATUS_BAD_FILE_TYPE
0xC0000904 STATUS_FILE_TOO_LARGE
0xC0000905 STATUS_FORMS_AUTH_REQUIRED
0xC0000906 STATUS_VIRUS_INFECTED
0xC0000907 STATUS_VIRUS_DELETED
0xC0000908 STATUS_BAD_MCFG_TABLE
0xC0000909 STATUS_CANNOT_BREAK_OPLOCK
0xC000090A STATUS_BAD_KEY
0xC000090B STATUS_BAD_DATA
0xC000090C STATUS_NO_KEY
0xC0000910 STATUS_FILE_HANDLE_REVOKED
0xC0009898 STATUS_WOW_ASSERTION
0xC000A000 STATUS_INVALID_SIGNATURE
0xC000A001 STATUS_HMAC_NOT_SUPPORTED
0xC000A002 STATUS_AUTH_TAG_MISMATCH
0xC000A003 STATUS_INVALID_STATE_TRANSITION
0xC000A004 STATUS_INVALID_KERNEL_INFO_VERSION
0xC000A005 STATUS_INVALID_PEP_INFO_VERSION
0xC000A006 STATUS_HANDLE_REVOKED
0xC000A007 STATUS_EOF_ON_GHOSTED_RANGE
0xC000A010 STATUS_IPSEC_QUEUE_OVERFLOW
0xC000A011 STATUS_ND_QUEUE_OVERFLOW
0xC000A012 STATUS_HOPLIMIT_EXCEEDED
0xC000A013 STATUS_PROTOCOL_NOT_SUPPORTED
0xC000A014 STATUS_FASTPATH_REJECTED
0xC000A080 STATUS_LOST_WRITEBEHIND_DATA_NETWORK_DISCONNECTED
0xC000A081 STATUS_LOST_WRITEBEHIND_DATA_NETWORK_SERVER_ERROR
0xC000A082 STATUS_LOST_WRITEBEHIND_DATA_LOCAL_DISK_ERROR
0xC000A083 STATUS_XML_PARSE_ERROR
0xC000A084 STATUS_XMLDSIG_ERROR
0xC000A085 STATUS_WRONG_COMPARTMENT
0xC000A086 STATUS_AUTHIP_FAILURE
0xC000A087 STATUS_DS_OID_MAPPED_GROUP_CANT_HAVE_MEMBERS
0xC000A088 STATUS_DS_OID_NOT_FOUND
0xC000A089 STATUS_INCORRECT_ACCOUNT_TYPE
0xC000A100 STATUS_HASH_NOT_SUPPORTED
0xC000A101 STATUS_HASH_NOT_PRESENT
0xC000A121 STATUS_SECONDARY_IC_PROVIDER_NOT_REGISTERED
0xC000A122 STATUS_GPIO_CLIENT_INFORMATION_INVALID
0xC000A123 STATUS_GPIO_VERSION_NOT_SUPPORTED
0xC000A124 STATUS_GPIO_INVALID_REGISTRATION_PACKET
0xC000A125 STATUS_GPIO_OPERATION_DENIED
0xC000A126 STATUS_GPIO_INCOMPATIBLE_CONNECT_MODE
0xC000A141 STATUS_CANNOT_SWITCH_RUNLEVEL
0xC000A142 STATUS_INVALID_RUNLEVEL_SETTING
0xC000A143 STATUS_RUNLEVEL_SWITCH_TIMEOUT
0xC000A145 STATUS_RUNLEVEL_SWITCH_AGENT_TIMEOUT
0xC000A146 STATUS_RUNLEVEL_SWITCH_IN_PROGRESS
0xC000A200 STATUS_NOT_APPCONTAINER
0xC000A201 STATUS_NOT_SUPPORTED_IN_APPCONTAINER
0xC000A202 STATUS_INVALID_PACKAGE_SID_LENGTH
0xC000A203 STATUS_LPAC_ACCESS_DENIED
0xC000A281 STATUS_APP_DATA_NOT_FOUND
0xC000A282 STATUS_APP_DATA_EXPIRED
0xC000A283 STATUS_APP_DATA_CORRUPT
0xC000A284 STATUS_APP_DATA_LIMIT_EXCEEDED
0xC000A285 STATUS_APP_DATA_REBOOT_REQUIRED
0xC000A2A1 STATUS_OFFLOAD_READ_FLT_NOT_SUPPORTED
0xC000A2A2 STATUS_OFFLOAD_WRITE_FLT_NOT_SUPPORTED
0xC000A2A3 STATUS_OFFLOAD_READ_FILE_NOT_SUPPORTED
0xC000A2A4 STATUS_OFFLOAD_WRITE_FILE_NOT_SUPPORTED
0xC000CE01 STATUS_FILE_SYSTEM_VIRTUALIZATION_UNAVAILABLE
0xC000CE02 STATUS_FILE_SYSTEM_VIRTUALIZATION_METADATA_CORRUPT
0xC000CE03 STATUS_FILE_SYSTEM_VIRTUALIZATION_BUSY
0xC000CE04 STATUS_FILE_SYSTEM_VIRTUALIZATION_PROVIDER_UNKNOWN
0xC000CE05 STATUS_FILE_SYSTEM_VIRTUALIZATION_INVALID_OPERATION
0xC000CF00 STATUS_CLOUD_FILE_SYNC_ROOT_METADATA_CORRUPT
0xC000CF01 STATUS_CLOUD_FILE_PROVIDER_NOT_RUNNING
0xC000CF02 STATUS_CLOUD_FILE_METADATA_CORRUPT
0xC000CF03 STATUS_CLOUD_FILE_METADATA_TOO_LARGE
0xC000CF06 STATUS_CLOUD_FILE_PROPERTY_VERSION_NOT_SUPPORTED
0xC000CF07 STATUS_NOT_A_CLOUD_FILE
0xC000CF08 STATUS_CLOUD_FILE_NOT_IN_SYNC
0xC000CF09 STATUS_CLOUD_FILE_ALREADY_CONNECTED
0xC000CF0A STATUS_CLOUD_FILE_NOT_SUPPORTED
0xC000CF0B STATUS_CLOUD_FILE_INVALID_REQUEST
0xC000CF0C STATUS_CLOUD_FILE_READ_ONLY_VOLUME
0xC000CF0D STATUS_CLOUD_FILE_CONNECTED_PROVIDER_ONLY
0xC000CF0E STATUS_CLOUD_FILE_VALIDATION_FAILED
0xC000CF0F STATUS_CLOUD_FILE_AUTHENTICATION_FAILED
0xC000CF10 STATUS_CLOUD_FILE_INSUFFICIENT_RESOURCES
0xC000CF11 STATUS_CLOUD_FILE_NETWORK_UNAVAILABLE
0xC000CF12 STATUS_CLOUD_FILE_UNSUCCESSFUL
0xC000CF13 STATUS_CLOUD_FILE_NOT_UNDER_SYNC_ROOT
0xC000CF14 STATUS_CLOUD_FILE_IN_USE
0xC000CF15 STATUS_CLOUD_FILE_PINNED
0xC000CF16 STATUS_CLOUD_FILE_REQUEST_ABORTED
0xC000CF17 STATUS_CLOUD_FILE_PROPERTY_CORRUPT
0xC000CF18 STATUS_CLOUD_FILE_ACCESS_DENIED
0xC000CF19 STATUS_CLOUD_FILE_INCOMPATIBLE_HARDLINKS
0xC000CF1A STATUS_CLOUD_FILE_PROPERTY_LOCK_CONFLICT
0xC000CF1B STATUS_CLOUD_FILE_REQUEST_CANCELED
0xC0010001 DBG_NO_STATE_CHANGE
0xC0010002 DBG_APP_NOT_IDLE
0xC0020001 RPC_NT_INVALID_STRING_BINDING
0xC0020002 RPC_NT_WRONG_KIND_OF_BINDING
0xC0020003 RPC_NT_INVALID_BINDING
0xC0020004 RPC_NT_PROTSEQ_NOT_SUPPORTED
0xC0020005 RPC_NT_INVALID_RPC_PROTSEQ
0xC0020006 RPC_NT_INVALID_STRING_UUID
0xC0020007 RPC_NT_INVALID_ENDPOINT_FORMAT
0xC0020008 RPC_NT_INVALID_NET_ADDR
0xC0020009 RPC_NT_NO_ENDPOINT_FOUND
0xC002000A RPC_NT_INVALID_TIMEOUT
0xC002000B RPC_NT_OBJECT_NOT_FOUND
0xC002000C RPC_NT_ALREADY_REGISTERED
0xC002000D RPC_NT_TYPE_ALREADY_REGISTERED
0xC002000E RPC_NT_ALREADY_LISTENING
0xC002000F RPC_NT_NO_PROTSEQS_REGISTERED
0xC0020010 RPC_NT_NOT_LISTENING
0xC0020011 RPC_NT_UNKNOWN_MGR_TYPE
0xC0020012 RPC_NT_UNKNOWN_IF
0xC0020013 RPC_NT_NO_BINDINGS
0xC0020014 RPC_NT_NO_PROTSEQS
0xC0020015 RPC_NT_CANT_CREATE_ENDPOINT
0xC0020016 RPC_NT_OUT_OF_RESOURCES
0xC0020017 RPC_NT_SERVER_UNAVAILABLE
0xC0020018 RPC_NT_SERVER_TOO_BUSY
0xC0020019 RPC_NT_INVALID_NETWORK_OPTIONS
0xC002001A RPC_NT_NO_CALL_ACTIVE
0xC002001B RPC_NT_CALL_FAILED
0xC002001C RPC_NT_CALL_FAILED_DNE
0xC002001D RPC_NT_PROTOCOL_ERROR
0xC002001F RPC_NT_UNSUPPORTED_TRANS_SYN
0xC0020021 RPC_NT_UNSUPPORTED_TYPE
0xC0020022 RPC_NT_INVALID_TAG
0xC0020023 RPC_NT_INVALID_BOUND
0xC0020024 RPC_NT_NO_ENTRY_NAME
0xC0020025 RPC_NT_INVALID_NAME_SYNTAX
0xC0020026 RPC_NT_UNSUPPORTED_NAME_SYNTAX
0xC0020028 RPC_NT_UUID_NO_ADDRESS
0xC0020029 RPC_NT_DUPLICATE_ENDPOINT
0xC002002A RPC_NT_UNKNOWN_AUTHN_TYPE
0xC002002B RPC_NT_MAX_CALLS_TOO_SMALL
0xC002002C RPC_NT_STRING_TOO_LONG
0xC002002D RPC_NT_PROTSEQ_NOT_FOUND
0xC002002E RPC_NT_PROCNUM_OUT_OF_RANGE
0xC002002F RPC_NT_BINDING_HAS_NO_AUTH
0xC0020030 RPC_NT_UNKNOWN_AUTHN_SERVICE
0xC0020031 RPC_NT_UNKNOWN_AUTHN_LEVEL
0xC0020032 RPC_NT_INVALID_AUTH_IDENTITY
0xC0020033 RPC_NT_UNKNOWN_AUTHZ_SERVICE
0xC0020034 EPT_NT_INVALID_ENTRY
0xC0020035 EPT_NT_CANT_PERFORM_OP
0xC0020036 EPT_NT_NOT_REGISTERED
0xC0020037 RPC_NT_NOTHING_TO_EXPORT
0xC0020038 RPC_NT_INCOMPLETE_NAME
0xC0020039 RPC_NT_INVALID_VERS_OPTION
0xC002003A RPC_NT_NO_MORE_MEMBERS
0xC002003B RPC_NT_NOT_ALL_OBJS_UNEXPORTED
0xC002003C RPC_NT_INTERFACE_NOT_FOUND
0xC002003D RPC_NT_ENTRY_ALREADY_EXISTS
0xC002003E RPC_NT_ENTRY_NOT_FOUND
0xC002003F RPC_NT_NAME_SERVICE_UNAVAILABLE
0xC0020040 RPC_NT_INVALID_NAF_ID
0xC0020041 RPC_NT_CANNOT_SUPPORT
0xC0020042 RPC_NT_NO_CONTEXT_AVAILABLE
0xC0020043 RPC_NT_INTERNAL_ERROR
0xC0020044 RPC_NT_ZERO_DIVIDE
0xC0020045 RPC_NT_ADDRESS_ERROR
0xC0020046 RPC_NT_FP_DIV_ZERO
0xC0020047 RPC_NT_FP_UNDERFLOW
0xC0020048 RPC_NT_FP_OVERFLOW
0xC0020049 RPC_NT_CALL_IN_PROGRESS
0xC002004A RPC_NT_NO_MORE_BINDINGS
0xC002004B RPC_NT_GROUP_MEMBER_NOT_FOUND
0xC002004C EPT_NT_CANT_CREATE
0xC002004D RPC_NT_INVALID_OBJECT
0xC002004F RPC_NT_NO_INTERFACES
0xC0020050 RPC_NT_CALL_CANCELLED
0xC0020051 RPC_NT_BINDING_INCOMPLETE
0xC0020052 RPC_NT_COMM_FAILURE
0xC0020053 RPC_NT_UNSUPPORTED_AUTHN_LEVEL
0xC0020054 RPC_NT_NO_PRINC_NAME
0xC0020055 RPC_NT_NOT_RPC_ERROR
0xC0020057 RPC_NT_SEC_PKG_ERROR
0xC0020058 RPC_NT_NOT_CANCELLED
0xC0020062 RPC_NT_INVALID_ASYNC_HANDLE
0xC0020063 RPC_NT_INVALID_ASYNC_CALL
0xC0020064 RPC_NT_PROXY_ACCESS_DENIED
0xC0020065 RPC_NT_COOKIE_AUTH_FAILED
0xC0030001 RPC_NT_NO_MORE_ENTRIES
0xC0030002 RPC_NT_SS_CHAR_TRANS_OPEN_FAIL
0xC0030003 RPC_NT_SS_CHAR_TRANS_SHORT_FILE
0xC0030004 RPC_NT_SS_IN_NULL_CONTEXT
0xC0030005 RPC_NT_SS_CONTEXT_MISMATCH
0xC0030006 RPC_NT_SS_CONTEXT_DAMAGED
0xC0030007 RPC_NT_SS_HANDLES_MISMATCH
0xC0030008 RPC_NT_SS_CANNOT_GET_CALL_HANDLE
0xC0030009 RPC_NT_NULL_REF_POINTER
0xC003000A RPC_NT_ENUM_VALUE_OUT_OF_RANGE
0xC003000B RPC_NT_BYTE_COUNT_TOO_SMALL
0xC003000C RPC_NT_BAD_STUB_DATA
0xC0030059 RPC_NT_INVALID_ES_ACTION
0xC003005A RPC_NT_WRONG_ES_VERSION
0xC003005B RPC_NT_WRONG_STUB_VERSION
0xC003005C RPC_NT_INVALID_PIPE_OBJECT
0xC003005D RPC_NT_INVALID_PIPE_OPERATION
0xC003005E RPC_NT_WRONG_PIPE_VERSION
0xC003005F RPC_NT_PIPE_CLOSED
0xC0030060 RPC_NT_PIPE_DISCIPLINE_ERROR
0xC0030061 RPC_NT_PIPE_EMPTY
0xC0040035 STATUS_PNP_BAD_MPS_TABLE
0xC0040036 STATUS_PNP_TRANSLATION_FAILED
0xC0040037 STATUS_PNP_IRQ_TRANSLATION_FAILED
0xC0040038 STATUS_PNP_INVALID_ID
0xC0040039 STATUS_IO_REISSUE_AS_CACHED
0xC00A0001 STATUS_CTX_WINSTATION_NAME_INVALID
0xC00A0002 STATUS_CTX_INVALID_PD
0xC00A0003 STATUS_CTX_PD_NOT_FOUND
0xC00A0006 STATUS_CTX_CLOSE_PENDING
0xC00A0007 STATUS_CTX_NO_OUTBUF
0xC00A0008 STATUS_CTX_MODEM_INF_NOT_FOUND
0xC00A0009 STATUS_CTX_INVALID_MODEMNAME
0xC00A000A STATUS_CTX_RESPONSE_ERROR
0xC00A000B STATUS_CTX_MODEM_RESPONSE_TIMEOUT
0xC00A000C STATUS_CTX_MODEM_RESPONSE_NO_CARRIER
0xC00A000D STATUS_CTX_MODEM_RESPONSE_NO_DIALTONE
0xC00A000E STATUS_CTX_MODEM_RESPONSE_BUSY
0xC00A000F STATUS_CTX_MODEM_RESPONSE_VOICE
0xC00A0010 STATUS_CTX_TD_ERROR
0xC00A0012 STATUS_CTX_LICENSE_CLIENT_INVALID
0xC00A0013 STATUS_CTX_LICENSE_NOT_AVAILABLE
0xC00A0014 STATUS_CTX_LICENSE_EXPIRED
0xC00A0015 STATUS_CTX_WINSTATION_NOT_FOUND
0xC00A0016 STATUS_CTX_WINSTATION_NAME_COLLISION
0xC00A0017 STATUS_CTX_WINSTATION_BUSY
0xC00A0018 STATUS_CTX_BAD_VIDEO_MODE
0xC00A0022 STATUS_CTX_GRAPHICS_INVALID
0xC00A0024 STATUS_CTX_NOT_CONSOLE
0xC00A0026 STATUS_CTX_CLIENT_QUERY_TIMEOUT
0xC00A0027 STATUS_CTX_CONSOLE_DISCONNECT
0xC00A0028 STATUS_CTX_CONSOLE_CONNECT
0xC00A002A STATUS_CTX_SHADOW_DENIED
0xC00A002B STATUS_CTX_WINSTATION_ACCESS_DENIED
0xC00A002E STATUS_CTX_INVALID_WD
0xC00A002F STATUS_CTX_WD_NOT_FOUND
0xC00A0030 STATUS_CTX_SHADOW_INVALID
0xC00A0031 STATUS_CTX_SHADOW_DISABLED
0xC00A0032 STATUS_RDP_PROTOCOL_ERROR
0xC00A0033 STATUS_CTX_CLIENT_LICENSE_NOT_SET
0xC00A0034 STATUS_CTX_CLIENT_LICENSE_IN_USE
0xC00A0035 STATUS_CTX_SHADOW_ENDED_BY_MODE_CHANGE
0xC00A0036 STATUS_CTX_SHADOW_NOT_RUNNING
0xC00A0037 STATUS_CTX_LOGON_DISABLED
0xC00A0038 STATUS_CTX_SECURITY_LAYER_ERROR
0xC00A0039 STATUS_TS_INCOMPATIBLE_SESSIONS
0xC00A003A STATUS_TS_VIDEO_SUBSYSTEM_ERROR
0xC00B0001 STATUS_MUI_FILE_NOT_FOUND
0xC00B0002 STATUS_MUI_INVALID_FILE
0xC00B0003 STATUS_MUI_INVALID_RC_CONFIG
0xC00B0004 STATUS_MUI_INVALID_LOCALE_NAME
0xC00B0005 STATUS_MUI_INVALID_ULTIMATEFALLBACK_NAME
